"customer_id","total_rfm_score","rfm_category_combination","customer_segment"
"13154",7,"133","SLIPPING AWAY, CANNOT LOSE"
"13153",7,"412","CANNOT BE DEFINED"
"13152",8,"143","SLIPPING AWAY, CANNOT LOSE"
"13151",9,"234","CANNOT BE DEFINED"
"13150",5,"122","CANNOT BE DEFINED"
"13149",10,"433","LOYAL"
"13148",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13147",9,"432","ACTIVE"
"13146",5,"311","NEW CUSTOMERS"
"13145",10,"343","SLIPPING AWAY, CANNOT LOSE"
"13144",5,"221","POTENTIAL CHURNERS"
"13143",4,"112","CHURNED CUSTOMER"
"13142",6,"411","NEW CUSTOMERS"
"13141",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13140",8,"233","POTENTIAL CHURNERS"
"13139",12,"444","LOYAL"
"13138",11,"443","LOYAL"
"13137",12,"444","LOYAL"
"13136",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13135",8,"224","CANNOT BE DEFINED"
"13134",10,"334","CANNOT BE DEFINED"
"13133",5,"221","POTENTIAL CHURNERS"
"13132",4,"211","CHURNED CUSTOMER"
"13131",12,"444","LOYAL"
"13130",5,"311","NEW CUSTOMERS"
"13129",4,"121","CHURNED CUSTOMER"
"13128",3,"111","CHURNED CUSTOMER"
"13127",5,"311","NEW CUSTOMERS"
"13126",12,"444","LOYAL"
"13125",3,"111","CHURNED CUSTOMER"
"13124",10,"334","CANNOT BE DEFINED"
"13123",5,"122","CANNOT BE DEFINED"
"13122",8,"323","ACTIVE"
"13121",4,"211","CHURNED CUSTOMER"
"13120",4,"211","CHURNED CUSTOMER"
"13119",3,"111","CHURNED CUSTOMER"
"13118",12,"444","LOYAL"
"13117",12,"444","LOYAL"
"13116",5,"212","CHURNED CUSTOMER"
"13115",12,"444","LOYAL"
"13114",3,"111","CHURNED CUSTOMER"
"13113",12,"444","LOYAL"
"13112",3,"111","CHURNED CUSTOMER"
"13111",3,"111","CHURNED CUSTOMER"
"13110",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13109",9,"333","ACTIVE"
"13108",7,"223","POTENTIAL CHURNERS"
"13107",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13106",6,"222","POTENTIAL CHURNERS"
"13105",3,"111","CHURNED CUSTOMER"
"13104",11,"443","LOYAL"
"13103",7,"322","POTENTIAL CHURNERS"
"13102",12,"444","LOYAL"
"13101",7,"232","CANNOT BE DEFINED"
"13099",4,"211","CHURNED CUSTOMER"
"13098",12,"444","LOYAL"
"13097",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13096",4,"112","CHURNED CUSTOMER"
"13095",5,"311","NEW CUSTOMERS"
"13094",12,"444","LOYAL"
"13093",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13092",10,"343","SLIPPING AWAY, CANNOT LOSE"
"13091",9,"324","CANNOT BE DEFINED"
"13090",12,"444","LOYAL"
"13089",12,"444","LOYAL"
"13088",3,"111","CHURNED CUSTOMER"
"13087",3,"111","CHURNED CUSTOMER"
"13086",4,"112","CHURNED CUSTOMER"
"13085",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13084",3,"111","CHURNED CUSTOMER"
"13083",9,"432","ACTIVE"
"13082",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13081",12,"444","LOYAL"
"13080",6,"231","POTENTIAL CHURNERS"
"13079",9,"432","ACTIVE"
"13078",12,"444","LOYAL"
"13077",12,"444","LOYAL"
"13076",3,"111","CHURNED CUSTOMER"
"13075",7,"223","POTENTIAL CHURNERS"
"13074",7,"133","SLIPPING AWAY, CANNOT LOSE"
"13073",5,"122","CANNOT BE DEFINED"
"13072",4,"211","CHURNED CUSTOMER"
"13071",3,"111","CHURNED CUSTOMER"
"13070",7,"232","CANNOT BE DEFINED"
"13069",12,"444","LOYAL"
"13068",7,"421","NEW CUSTOMERS"
"13067",8,"332","ACTIVE"
"13066",8,"422","ACTIVE"
"13065",8,"233","POTENTIAL CHURNERS"
"13064",10,"433","LOYAL"
"13063",3,"111","CHURNED CUSTOMER"
"13062",4,"211","CHURNED CUSTOMER"
"13061",5,"311","NEW CUSTOMERS"
"13060",4,"211","CHURNED CUSTOMER"
"13059",9,"243","CANNOT BE DEFINED"
"13058",8,"431","CANNOT BE DEFINED"
"13057",5,"122","CANNOT BE DEFINED"
"13056",3,"111","CHURNED CUSTOMER"
"13055",10,"334","CANNOT BE DEFINED"
"13053",3,"111","CHURNED CUSTOMER"
"13052",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13051",4,"121","CHURNED CUSTOMER"
"13050",12,"444","LOYAL"
"13049",9,"333","ACTIVE"
"13048",12,"444","LOYAL"
"13047",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13046",8,"323","ACTIVE"
"13045",6,"222","POTENTIAL CHURNERS"
"13044",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13043",5,"212","CHURNED CUSTOMER"
"13042",7,"133","SLIPPING AWAY, CANNOT LOSE"
"13041",6,"132","CHURNED CUSTOMER"
"13040",8,"422","ACTIVE"
"13039",7,"133","SLIPPING AWAY, CANNOT LOSE"
"13038",8,"323","ACTIVE"
"13037",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13036",3,"111","CHURNED CUSTOMER"
"13035",9,"333","ACTIVE"
"13034",8,"323","ACTIVE"
"13033",5,"221","POTENTIAL CHURNERS"
"13032",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13031",8,"134","SLIPPING AWAY, CANNOT LOSE"
"13030",9,"423","CANNOT BE DEFINED"
"13029",9,"333","ACTIVE"
"13028",8,"422","ACTIVE"
"13027",10,"244","SLIPPING AWAY, CANNOT LOSE"
"13026",11,"443","LOYAL"
"13025",3,"111","CHURNED CUSTOMER"
"13024",5,"122","CANNOT BE DEFINED"
"13023",9,"333","ACTIVE"
"13022",3,"111","CHURNED CUSTOMER"
"13021",12,"444","LOYAL"
"13020",5,"122","CANNOT BE DEFINED"
"13019",8,"233","POTENTIAL CHURNERS"
"13018",12,"444","LOYAL"
"13017",6,"411","NEW CUSTOMERS"
"13016",7,"322","POTENTIAL CHURNERS"
"13015",11,"344","SLIPPING AWAY, CANNOT LOSE"
"13014",12,"444","LOYAL"
"13013",12,"444","LOYAL"
"13012",12,"444","LOYAL"
"13011",4,"211","CHURNED CUSTOMER"
"13010",5,"221","POTENTIAL CHURNERS"
"13009",3,"111","CHURNED CUSTOMER"
"13008",6,"222","POTENTIAL CHURNERS"
"13007",3,"111","CHURNED CUSTOMER"
"13006",5,"311","NEW CUSTOMERS"
"13005",8,"233","POTENTIAL CHURNERS"
"13004",12,"444","LOYAL"
"13003",5,"221","POTENTIAL CHURNERS"
"13002",6,"222","POTENTIAL CHURNERS"
"13001",12,"444","LOYAL"
"13000",8,"233","POTENTIAL CHURNERS"
"12999",6,"222","POTENTIAL CHURNERS"
"12998",6,"123","CHURNED CUSTOMER"
"12997",11,"443","LOYAL"
"12996",6,"222","POTENTIAL CHURNERS"
"12995",5,"311","NEW CUSTOMERS"
"12994",9,"423","CANNOT BE DEFINED"
"12993",11,"443","LOYAL"
"12992",3,"111","CHURNED CUSTOMER"
"12991",9,"432","ACTIVE"
"12990",10,"343","SLIPPING AWAY, CANNOT LOSE"
"12989",12,"444","LOYAL"
"12988",5,"212","CHURNED CUSTOMER"
"12987",9,"333","ACTIVE"
"12986",9,"144","SLIPPING AWAY, CANNOT LOSE"
"12985",9,"423","CANNOT BE DEFINED"
"12984",6,"411","NEW CUSTOMERS"
"12983",4,"112","CHURNED CUSTOMER"
"12982",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12981",7,"322","POTENTIAL CHURNERS"
"12980",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12979",4,"112","CHURNED CUSTOMER"
"12978",8,"134","SLIPPING AWAY, CANNOT LOSE"
"12977",7,"232","CANNOT BE DEFINED"
"12976",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12975",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12974",6,"222","POTENTIAL CHURNERS"
"12973",4,"112","CHURNED CUSTOMER"
"12972",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12971",12,"444","LOYAL"
"12970",11,"443","LOYAL"
"12969",3,"111","CHURNED CUSTOMER"
"12968",4,"211","CHURNED CUSTOMER"
"12967",9,"234","CANNOT BE DEFINED"
"12966",6,"411","NEW CUSTOMERS"
"12965",6,"312","CANNOT BE DEFINED"
"12964",3,"111","CHURNED CUSTOMER"
"12963",12,"444","LOYAL"
"12962",7,"421","NEW CUSTOMERS"
"12961",4,"211","CHURNED CUSTOMER"
"12960",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12959",3,"111","CHURNED CUSTOMER"
"12958",5,"122","CANNOT BE DEFINED"
"12957",12,"444","LOYAL"
"12956",7,"232","CANNOT BE DEFINED"
"12955",12,"444","LOYAL"
"12954",3,"111","CHURNED CUSTOMER"
"12953",8,"422","ACTIVE"
"12952",10,"433","LOYAL"
"12951",12,"444","LOYAL"
"12950",9,"423","CANNOT BE DEFINED"
"12949",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12948",12,"444","LOYAL"
"12947",8,"233","POTENTIAL CHURNERS"
"12946",3,"111","CHURNED CUSTOMER"
"12945",7,"223","POTENTIAL CHURNERS"
"12944",7,"322","POTENTIAL CHURNERS"
"12943",5,"122","CANNOT BE DEFINED"
"12942",7,"223","POTENTIAL CHURNERS"
"12941",5,"122","CANNOT BE DEFINED"
"12940",8,"323","ACTIVE"
"12939",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12938",5,"311","NEW CUSTOMERS"
"12937",12,"444","LOYAL"
"12936",10,"433","LOYAL"
"12935",12,"444","LOYAL"
"12934",3,"111","CHURNED CUSTOMER"
"12933",11,"443","LOYAL"
"12932",8,"143","SLIPPING AWAY, CANNOT LOSE"
"12931",12,"444","LOYAL"
"12930",7,"322","POTENTIAL CHURNERS"
"12929",4,"211","CHURNED CUSTOMER"
"12928",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12927",3,"111","CHURNED CUSTOMER"
"12926",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12925",8,"422","ACTIVE"
"12924",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12923",7,"322","POTENTIAL CHURNERS"
"12922",5,"212","CHURNED CUSTOMER"
"12921",12,"444","LOYAL"
"12920",9,"432","ACTIVE"
"12919",10,"433","LOYAL"
"12918",6,"114","CHURNED CUSTOMER"
"12917",9,"234","CANNOT BE DEFINED"
"12916",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12915",8,"233","POTENTIAL CHURNERS"
"12914",3,"111","CHURNED CUSTOMER"
"12913",12,"444","LOYAL"
"12912",10,"433","LOYAL"
"12911",5,"113","CANNOT BE DEFINED"
"12910",12,"444","LOYAL"
"12909",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12908",8,"233","POTENTIAL CHURNERS"
"12907",5,"122","CANNOT BE DEFINED"
"12906",11,"434","LOYAL"
"12905",6,"123","CHURNED CUSTOMER"
"12904",8,"422","ACTIVE"
"12903",5,"122","CANNOT BE DEFINED"
"12902",4,"211","CHURNED CUSTOMER"
"12901",12,"444","LOYAL"
"12900",3,"111","CHURNED CUSTOMER"
"12899",5,"122","CANNOT BE DEFINED"
"12898",4,"121","CHURNED CUSTOMER"
"12897",7,"232","CANNOT BE DEFINED"
"12895",7,"322","POTENTIAL CHURNERS"
"12894",3,"111","CHURNED CUSTOMER"
"12893",5,"311","NEW CUSTOMERS"
"12892",3,"111","CHURNED CUSTOMER"
"12891",8,"242","CANNOT BE DEFINED"
"12890",8,"422","ACTIVE"
"12889",6,"132","CHURNED CUSTOMER"
"12888",6,"222","POTENTIAL CHURNERS"
"12887",3,"111","CHURNED CUSTOMER"
"12886",8,"323","ACTIVE"
"12885",9,"333","ACTIVE"
"12884",5,"311","NEW CUSTOMERS"
"12883",9,"432","ACTIVE"
"12882",9,"423","CANNOT BE DEFINED"
"12881",4,"211","CHURNED CUSTOMER"
"12880",5,"122","CANNOT BE DEFINED"
"12879",7,"322","POTENTIAL CHURNERS"
"12878",6,"222","POTENTIAL CHURNERS"
"12877",12,"444","LOYAL"
"12876",10,"334","CANNOT BE DEFINED"
"12875",8,"233","POTENTIAL CHURNERS"
"12874",6,"123","CHURNED CUSTOMER"
"12873",7,"223","POTENTIAL CHURNERS"
"12872",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12871",8,"332","ACTIVE"
"12870",8,"233","POTENTIAL CHURNERS"
"12869",3,"111","CHURNED CUSTOMER"
"12868",9,"243","CANNOT BE DEFINED"
"12867",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12866",8,"233","POTENTIAL CHURNERS"
"12865",10,"334","CANNOT BE DEFINED"
"12864",5,"221","POTENTIAL CHURNERS"
"12863",10,"334","CANNOT BE DEFINED"
"12862",6,"123","CHURNED CUSTOMER"
"12861",3,"111","CHURNED CUSTOMER"
"12860",3,"111","CHURNED CUSTOMER"
"12859",4,"112","CHURNED CUSTOMER"
"12858",3,"111","CHURNED CUSTOMER"
"12857",9,"234","CANNOT BE DEFINED"
"12856",10,"433","LOYAL"
"12855",7,"232","CANNOT BE DEFINED"
"12854",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12853",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12852",4,"211","CHURNED CUSTOMER"
"12851",5,"221","POTENTIAL CHURNERS"
"12850",3,"111","CHURNED CUSTOMER"
"12849",10,"334","CANNOT BE DEFINED"
"12848",3,"111","CHURNED CUSTOMER"
"12847",9,"423","CANNOT BE DEFINED"
"12846",3,"111","CHURNED CUSTOMER"
"12845",7,"232","CANNOT BE DEFINED"
"12844",8,"332","ACTIVE"
"12843",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12842",9,"333","ACTIVE"
"12841",12,"444","LOYAL"
"12840",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12839",12,"444","LOYAL"
"12838",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12837",6,"222","POTENTIAL CHURNERS"
"12836",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12835",9,"144","SLIPPING AWAY, CANNOT LOSE"
"12834",4,"211","CHURNED CUSTOMER"
"12833",5,"212","CHURNED CUSTOMER"
"12832",7,"322","POTENTIAL CHURNERS"
"12831",6,"222","POTENTIAL CHURNERS"
"12830",10,"334","CANNOT BE DEFINED"
"12829",7,"232","CANNOT BE DEFINED"
"12828",10,"433","LOYAL"
"12827",8,"422","ACTIVE"
"12826",12,"444","LOYAL"
"12825",5,"122","CANNOT BE DEFINED"
"12824",6,"312","CANNOT BE DEFINED"
"12823",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12822",8,"323","ACTIVE"
"12821",5,"221","POTENTIAL CHURNERS"
"12820",12,"444","LOYAL"
"12819",4,"112","CHURNED CUSTOMER"
"12818",6,"213","CANNOT BE DEFINED"
"12817",7,"232","CANNOT BE DEFINED"
"12816",6,"222","POTENTIAL CHURNERS"
"12815",7,"223","POTENTIAL CHURNERS"
"12814",4,"211","CHURNED CUSTOMER"
"12813",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12812",5,"311","NEW CUSTOMERS"
"12811",8,"233","POTENTIAL CHURNERS"
"12810",5,"122","CANNOT BE DEFINED"
"12809",8,"233","POTENTIAL CHURNERS"
"12808",9,"333","ACTIVE"
"12807",3,"111","CHURNED CUSTOMER"
"12806",8,"134","SLIPPING AWAY, CANNOT LOSE"
"12805",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12804",4,"121","CHURNED CUSTOMER"
"12803",5,"113","CANNOT BE DEFINED"
"12802",9,"234","CANNOT BE DEFINED"
"12801",5,"113","CANNOT BE DEFINED"
"12800",5,"122","CANNOT BE DEFINED"
"12799",3,"111","CHURNED CUSTOMER"
"12798",11,"434","LOYAL"
"12797",6,"222","POTENTIAL CHURNERS"
"12796",5,"122","CANNOT BE DEFINED"
"12795",7,"412","CANNOT BE DEFINED"
"12794",7,"322","POTENTIAL CHURNERS"
"12793",7,"223","POTENTIAL CHURNERS"
"12792",6,"222","POTENTIAL CHURNERS"
"12791",8,"233","POTENTIAL CHURNERS"
"12790",6,"222","POTENTIAL CHURNERS"
"12789",7,"331","NEW CUSTOMERS"
"12788",6,"132","CHURNED CUSTOMER"
"12787",9,"432","ACTIVE"
"12786",4,"112","CHURNED CUSTOMER"
"12785",7,"223","POTENTIAL CHURNERS"
"12784",10,"433","LOYAL"
"12783",10,"433","LOYAL"
"12782",12,"444","LOYAL"
"12781",7,"322","POTENTIAL CHURNERS"
"12780",3,"111","CHURNED CUSTOMER"
"12779",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12778",11,"443","LOYAL"
"12777",4,"112","CHURNED CUSTOMER"
"12776",3,"111","CHURNED CUSTOMER"
"12775",11,"443","LOYAL"
"12774",3,"111","CHURNED CUSTOMER"
"12773",3,"111","CHURNED CUSTOMER"
"12772",7,"322","POTENTIAL CHURNERS"
"12771",3,"111","CHURNED CUSTOMER"
"12770",8,"224","CANNOT BE DEFINED"
"12769",6,"213","CANNOT BE DEFINED"
"12768",3,"111","CHURNED CUSTOMER"
"12767",7,"223","POTENTIAL CHURNERS"
"12766",12,"444","LOYAL"
"12765",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12764",6,"213","CANNOT BE DEFINED"
"12763",6,"222","POTENTIAL CHURNERS"
"12762",9,"423","CANNOT BE DEFINED"
"12761",5,"122","CANNOT BE DEFINED"
"12760",3,"111","CHURNED CUSTOMER"
"12759",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12758",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12757",12,"444","LOYAL"
"12756",6,"321","ACTIVE"
"12755",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12754",9,"234","CANNOT BE DEFINED"
"12753",11,"434","LOYAL"
"12752",9,"324","CANNOT BE DEFINED"
"12751",3,"111","CHURNED CUSTOMER"
"12750",4,"211","CHURNED CUSTOMER"
"12749",12,"444","LOYAL"
"12748",12,"444","LOYAL"
"12747",12,"444","LOYAL"
"12746",3,"111","CHURNED CUSTOMER"
"12745",6,"123","CHURNED CUSTOMER"
"12744",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12743",6,"222","POTENTIAL CHURNERS"
"12742",5,"113","CANNOT BE DEFINED"
"12741",5,"122","CANNOT BE DEFINED"
"12740",6,"312","CANNOT BE DEFINED"
"12739",10,"334","CANNOT BE DEFINED"
"12738",4,"211","CHURNED CUSTOMER"
"12737",7,"124","CANNOT BE DEFINED"
"12736",4,"211","CHURNED CUSTOMER"
"12735",6,"222","POTENTIAL CHURNERS"
"12734",6,"222","POTENTIAL CHURNERS"
"12733",9,"234","CANNOT BE DEFINED"
"12732",4,"211","CHURNED CUSTOMER"
"12731",12,"444","LOYAL"
"12730",5,"122","CANNOT BE DEFINED"
"12729",5,"212","CHURNED CUSTOMER"
"12728",9,"333","ACTIVE"
"12727",12,"444","LOYAL"
"12726",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12725",9,"234","CANNOT BE DEFINED"
"12724",11,"434","LOYAL"
"12723",9,"432","ACTIVE"
"12722",9,"333","ACTIVE"
"12721",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12720",12,"444","LOYAL"
"12719",8,"422","ACTIVE"
"12718",5,"311","NEW CUSTOMERS"
"12717",8,"233","POTENTIAL CHURNERS"
"12716",9,"423","CANNOT BE DEFINED"
"12715",6,"222","POTENTIAL CHURNERS"
"12714",12,"444","LOYAL"
"12713",8,"422","ACTIVE"
"12712",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12711",6,"123","CHURNED CUSTOMER"
"12710",8,"233","POTENTIAL CHURNERS"
"12709",12,"444","LOYAL"
"12708",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12707",5,"212","CHURNED CUSTOMER"
"12705",12,"444","LOYAL"
"12704",12,"444","LOYAL"
"12703",9,"333","ACTIVE"
"12702",6,"411","NEW CUSTOMERS"
"12701",10,"334","CANNOT BE DEFINED"
"12700",11,"434","LOYAL"
"12699",4,"112","CHURNED CUSTOMER"
"12698",3,"111","CHURNED CUSTOMER"
"12697",8,"323","ACTIVE"
"12696",5,"122","CANNOT BE DEFINED"
"12695",11,"443","LOYAL"
"12694",8,"323","ACTIVE"
"12693",9,"243","CANNOT BE DEFINED"
"12692",4,"121","CHURNED CUSTOMER"
"12691",10,"343","SLIPPING AWAY, CANNOT LOSE"
"12690",5,"212","CHURNED CUSTOMER"
"12689",8,"323","ACTIVE"
"12688",7,"214","CANNOT BE DEFINED"
"12687",6,"123","CHURNED CUSTOMER"
"12686",4,"211","CHURNED CUSTOMER"
"12685",10,"334","CANNOT BE DEFINED"
"12684",11,"443","LOYAL"
"12683",12,"444","LOYAL"
"12682",12,"444","LOYAL"
"12681",12,"444","LOYAL"
"12680",9,"432","ACTIVE"
"12679",9,"333","ACTIVE"
"12678",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12677",5,"122","CANNOT BE DEFINED"
"12676",12,"444","LOYAL"
"12675",6,"123","CHURNED CUSTOMER"
"12674",9,"333","ACTIVE"
"12673",10,"433","LOYAL"
"12672",6,"222","POTENTIAL CHURNERS"
"12671",6,"114","CHURNED CUSTOMER"
"12670",11,"434","LOYAL"
"12669",9,"234","CANNOT BE DEFINED"
"12668",12,"444","LOYAL"
"12667",6,"312","CANNOT BE DEFINED"
"12666",5,"113","CANNOT BE DEFINED"
"12665",5,"221","POTENTIAL CHURNERS"
"12664",12,"444","LOYAL"
"12663",4,"121","CHURNED CUSTOMER"
"12662",12,"444","LOYAL"
"12661",3,"111","CHURNED CUSTOMER"
"12660",6,"411","NEW CUSTOMERS"
"12659",5,"311","NEW CUSTOMERS"
"12658",7,"412","CANNOT BE DEFINED"
"12657",10,"433","LOYAL"
"12656",12,"444","LOYAL"
"12655",3,"111","CHURNED CUSTOMER"
"12654",9,"432","ACTIVE"
"12653",9,"234","CANNOT BE DEFINED"
"12652",7,"223","POTENTIAL CHURNERS"
"12651",7,"232","CANNOT BE DEFINED"
"12650",6,"411","NEW CUSTOMERS"
"12649",9,"243","CANNOT BE DEFINED"
"12648",8,"233","POTENTIAL CHURNERS"
"12647",12,"444","LOYAL"
"12646",9,"423","CANNOT BE DEFINED"
"12645",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12644",8,"233","POTENTIAL CHURNERS"
"12643",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12642",9,"423","CANNOT BE DEFINED"
"12641",4,"211","CHURNED CUSTOMER"
"12640",10,"433","LOYAL"
"12639",8,"233","POTENTIAL CHURNERS"
"12638",8,"323","ACTIVE"
"12637",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12636",3,"111","CHURNED CUSTOMER"
"12635",10,"334","CANNOT BE DEFINED"
"12634",5,"122","CANNOT BE DEFINED"
"12633",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12632",5,"122","CANNOT BE DEFINED"
"12631",10,"334","CANNOT BE DEFINED"
"12630",9,"423","CANNOT BE DEFINED"
"12629",6,"123","CHURNED CUSTOMER"
"12628",8,"422","ACTIVE"
"12627",12,"444","LOYAL"
"12626",12,"444","LOYAL"
"12625",9,"234","CANNOT BE DEFINED"
"12624",6,"222","POTENTIAL CHURNERS"
"12623",10,"244","SLIPPING AWAY, CANNOT LOSE"
"12622",4,"211","CHURNED CUSTOMER"
"12621",12,"444","LOYAL"
"12620",10,"433","LOYAL"
"12619",12,"444","LOYAL"
"12618",6,"411","NEW CUSTOMERS"
"12617",7,"322","POTENTIAL CHURNERS"
"12616",9,"333","ACTIVE"
"12615",12,"444","LOYAL"
"12614",4,"211","CHURNED CUSTOMER"
"12613",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12612",6,"312","CANNOT BE DEFINED"
"12611",7,"313","CANNOT BE DEFINED"
"12610",10,"433","LOYAL"
"12609",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12608",4,"112","CHURNED CUSTOMER"
"12607",7,"313","CANNOT BE DEFINED"
"12606",3,"111","CHURNED CUSTOMER"
"12605",8,"233","POTENTIAL CHURNERS"
"12604",6,"321","ACTIVE"
"12603",7,"412","CANNOT BE DEFINED"
"12602",5,"311","NEW CUSTOMERS"
"12601",7,"232","CANNOT BE DEFINED"
"12600",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12599",10,"343","SLIPPING AWAY, CANNOT LOSE"
"12598",12,"444","LOYAL"
"12597",11,"434","LOYAL"
"12596",7,"322","POTENTIAL CHURNERS"
"12595",3,"111","CHURNED CUSTOMER"
"12594",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12593",7,"232","CANNOT BE DEFINED"
"12592",10,"334","CANNOT BE DEFINED"
"12591",8,"233","POTENTIAL CHURNERS"
"12590",8,"224","CANNOT BE DEFINED"
"12589",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12588",9,"333","ACTIVE"
"12587",6,"411","NEW CUSTOMERS"
"12586",10,"433","LOYAL"
"12585",7,"223","POTENTIAL CHURNERS"
"12584",12,"444","LOYAL"
"12583",12,"444","LOYAL"
"12582",8,"233","POTENTIAL CHURNERS"
"12581",5,"311","NEW CUSTOMERS"
"12580",7,"223","POTENTIAL CHURNERS"
"12579",6,"312","CANNOT BE DEFINED"
"12578",11,"434","LOYAL"
"12577",10,"343","SLIPPING AWAY, CANNOT LOSE"
"12576",10,"343","SLIPPING AWAY, CANNOT LOSE"
"12575",5,"122","CANNOT BE DEFINED"
"12574",4,"211","CHURNED CUSTOMER"
"12573",7,"232","CANNOT BE DEFINED"
"12572",9,"423","CANNOT BE DEFINED"
"12571",7,"322","POTENTIAL CHURNERS"
"12570",3,"111","CHURNED CUSTOMER"
"12569",12,"444","LOYAL"
"12568",3,"111","CHURNED CUSTOMER"
"12567",12,"444","LOYAL"
"12566",7,"322","POTENTIAL CHURNERS"
"12565",4,"211","CHURNED CUSTOMER"
"12564",5,"212","CHURNED CUSTOMER"
"12563",3,"111","CHURNED CUSTOMER"
"12562",12,"444","LOYAL"
"12561",4,"211","CHURNED CUSTOMER"
"12560",9,"423","CANNOT BE DEFINED"
"12559",6,"222","POTENTIAL CHURNERS"
"12558",6,"411","NEW CUSTOMERS"
"12557",12,"444","LOYAL"
"12556",7,"322","POTENTIAL CHURNERS"
"12555",3,"111","CHURNED CUSTOMER"
"12554",4,"112","CHURNED CUSTOMER"
"12553",12,"444","LOYAL"
"12552",7,"322","POTENTIAL CHURNERS"
"12551",4,"211","CHURNED CUSTOMER"
"12550",8,"323","ACTIVE"
"12549",7,"133","SLIPPING AWAY, CANNOT LOSE"
"12548",4,"211","CHURNED CUSTOMER"
"12547",6,"222","POTENTIAL CHURNERS"
"12546",8,"323","ACTIVE"
"12545",8,"323","ACTIVE"
"12544",7,"322","POTENTIAL CHURNERS"
"12543",6,"123","CHURNED CUSTOMER"
"12542",5,"122","CANNOT BE DEFINED"
"12541",8,"323","ACTIVE"
"12540",12,"444","LOYAL"
"12539",12,"444","LOYAL"
"12538",7,"322","POTENTIAL CHURNERS"
"12537",4,"112","CHURNED CUSTOMER"
"12536",9,"324","CANNOT BE DEFINED"
"12535",7,"322","POTENTIAL CHURNERS"
"12534",6,"213","CANNOT BE DEFINED"
"12533",6,"123","CHURNED CUSTOMER"
"12532",7,"322","POTENTIAL CHURNERS"
"12531",9,"423","CANNOT BE DEFINED"
"12530",11,"344","SLIPPING AWAY, CANNOT LOSE"
"12529",3,"111","CHURNED CUSTOMER"
"12528",10,"433","LOYAL"
"12527",8,"332","ACTIVE"
"12526",10,"433","LOYAL"
"12525",6,"123","CHURNED CUSTOMER"
"12524",12,"444","LOYAL"
"12523",12,"444","LOYAL"
